elevation,slpd,etpjd,minda,mindd,preca,precd,relha,relhd,sfmmd,tavea,tdaya,tmaxd,tmina,tmind,vpama,vpamd,road_dist,trail_dist,merge_dist,VETH
5308,0.87,0.626536098,-7.134856631,-26.40077445,17.51272401,-7.24781746,18.0077957,-1.61015105,259.3263505,23.13315412,28.03073477,21.8108871,-0.01890681,13.4297427,21.1139785,6.191033026,18,266,18,1
5293,2.7,0.62624808,-7.345430108,-26.32406554,17.38548387,-7.171108551,17.99157706,-1.615796211,256.647395,23.20394265,28.11505376,21.82695853,0.013799283,13.43778802,21.13306452,6.199187148,240,468,240,0
5186,1.68,0.629134665,-7.358960573,-26.25105607,17.03862007,-7.014765745,17.90725807,-1.61000384,264.653181,23.66639785,28.61836918,21.90947901,0.266756272,13.47797619,21.24740143,6.245097286,35,183,35,0
5134,3.48,0.629134665,-7.548566308,-26.14946877,16.84901434,-6.913178443,17.86926523,-1.607206861,265.9894137,23.87051971,28.83342294,21.94964798,0.375716846,13.50220174,21.3046595,6.272318228,160,532,160,0
5082,2.67,0.642645929,-8.701612903,-26.42074373,16.52930108,-6.767786738,17.81756272,-1.611987967,259.1512545,24.22428315,29.22517921,22.01362647,0.571684588,13.53454301,21.40268817,6.307872504,252,973,252,0
5066,1.71,0.634600614,-8.30188172,-26.11322965,16.42903226,-6.710272657,17.79041219,-1.606701229,264.3397273,24.26505376,29.27419355,22.02165259,0.574462366,13.54538531,21.40277778,6.316026626,17,1510,17,0
5053,2.97,0.637378392,-8.509856631,-26.13607271,16.30439068,-6.649782386,17.77132617,-1.603923451,264.2198541,24.37930108,29.39390681,22.04585894,0.634318996,13.55907578,21.42992832,6.326760113,64,1746,64,0
4949,2.72,0.648111879,-9.434587814,-26.30222094,15.96299283,-6.482597286,17.70053763,-1.600908858,260.300288,24.74130824,29.7859319,22.12075013,0.824910394,13.59112903,21.51980287,6.364624936,220,2073,220,0
4757,1.66,0.656266001,-11.04112903,-26.15696365,15.10645161,-6.08733999,17.52643369,-1.586546339,260.118446,25.71827957,30.85528674,22.30763569,1.361021505,13.69345878,21.7812724,6.484440604,104,1071,104,0
4758,1.46,0.650889657,-10.57096774,-25.97396953,15.0766129,-6.071012545,17.52912186,-1.591922683,263.8421467,25.69650538,30.84435484,22.29948157,1.333870968,13.68512545,21.76765233,6.470820533,274,655,274,0
4703,2.24,0.659043779,-11.42267025,-26.10028162,14.80824373,-5.947324629,17.48288531,-1.597081413,260.3694637,25.97679212,31.14650538,22.35841014,1.475358423,13.71768433,21.84112903,6.506195597,118,425,118,0
4570,5.9,0.664311316,-12.46299283,-25.97569764,14.18458781,-5.656073989,17.34973118,-1.586181516,258.519214,26.61353047,31.84310036,22.47880824,1.812992832,13.7766321,21.99928315,6.571082949,143,843,143,0
4448,2.68,0.675243216,-13.2844086,-26.09246672,13.69650538,-5.439509729,17.2625448,-1.585189452,259.8517793,27.17410394,32.47168459,22.59091142,2.12311828,13.83051075,22.15976703,6.636546339,362,1191,362,0
4380,1.46,0.670065284,-13.39784946,-25.73319892,13.33306452,-5.246908602,17.20008961,-1.577214542,264.134543,27.43817204,32.7547491,22.64159626,2.248387097,13.85731567,22.2171147,6.666257041,461,1849,461,0
4351,3.19,0.672465438,-13.72992832,-25.73405018,13.16765233,-5.164426523,17.18100358,-1.57421915,263.6288467,27.57688172,32.9125448,22.67393753,2.321863799,13.87609447,22.26326165,6.688031234,244,2110,244,0
5680,8.66,0.591161034,-3.634946237,-26.10979263,19.01532258,-8.042857143,18.30430108,-1.630613159,265.1098374,21.47598566,26.2265233,21.50113287,-0.947043011,13.25217614,20.67284946,6.003641833,14,2429,14,0
5537,3.32,0.609959037,-4.672759857,-26.53407578,18.64417563,-7.883806964,18.21738351,-1.627310548,265.3413595,22.07464158,26.87141577,21.61072709,-0.585125448,13.30583717,20.85259857,6.06890681,334,1982,334,0
5431,5.08,0.609959037,-5.344713262,-26.37235663,18.30555556,-7.722087814,18.13566308,-1.635336662,264.2929532,22.5672043,27.39946237,21.70398106,-0.291129032,13.35684844,20.98333333,6.125838454,455,1418,455,0
5243,3.55,0.63171403,-7.453763441,-26.81966206,17.77715054,-7.500038402,17.99695341,-1.626548899,254.2435996,23.43503584,28.33261649,21.86168075,0.220340502,13.43156042,21.23100358,6.217946749,356,1036,356,0
5152,5.86,0.639957757,-7.746863799,-26.88299411,17.40071685,-7.313370456,17.92078853,-1.620954941,256.0476319,23.86505376,28.81164875,21.94182028,0.476164875,13.48010113,21.34811828,6.272299027,309,528,309,0
5130,2.24,0.634600614,-7.478942652,-26.62588966,17.25197133,-7.222932668,17.90430108,-1.617869944,263.391161,23.96299283,28.91505376,21.96056068,0.514336918,13.49647978,21.3671147,6.283230927,46,314,46,0
5196,1.4,0.62922427,-7.419086022,-26.45119688,17.31182796,-7.214906554,17.93172043,-1.607046851,261.9023938,23.70456989,28.64023298,21.9124552,0.340232975,13.46969406,21.28557348,6.256208397,335,263,263,0
5287,1.96,0.626536098,-7.143189964,-26.4171723,17.50439068,-7.26421531,17.99166667,-1.613018433,260.0032194,23.23924731,28.14498208,21.83231567,0.051792115,13.43499104,21.14677419,6.204544291,284,272,272,0
5326,3,0.626337686,-7.137007168,-26.4390937,17.59390681,-7.286136713,18.0297491,-1.615905018,255.6389145,23.02159498,27.90277778,21.78668075,-0.084229391,13.41911802,21.08405018,6.174545571,135,178,135,0
5278,6.15,0.626536098,-7.270250896,-26.31293523,17.37732975,-7.159978239,17.98620072,-1.613108039,257.1563556,23.21200717,28.11774194,21.82695853,0.011111111,13.44047619,21.13037634,6.20187532,202,529,202,0
5199,1.99,0.629134665,-7.415770609,-26.21793395,16.98181004,-6.981643625,17.90448029,-1.612602407,264.5167755,23.70179212,28.64569893,21.9203021,0.283154122,13.4889977,21.26111111,6.25343062,108,174,108,0
5116,2.17,0.63717998,-8.423924731,-26.30065924,16.64032258,-6.81436892,17.83924731,-1.612384793,259.6050819,24.09094982,29.07275986,21.99250512,0.498207885,13.5265169,21.36451613,6.294073221,239,656,239,0
5061,2.61,0.631912442,-8.237455197,-26.02443036,16.41012545,-6.704806708,17.79032258,-1.603923451,266.0245328,24.31684588,29.32858423,22.03505504,0.609856631,13.54805428,21.42168459,6.318516385,51,1483,51,0
5062,1.51,0.637378392,-8.447491039,-26.16066308,16.36675627,-6.67437276,17.78763441,-1.606611623,264.1594534,24.31415771,29.32580645,22.03505504,0.601702509,13.55083205,21.41899642,6.315828213,90,1660,90,0
5039,2.56,0.642556324,-9.20421147,-26.23984895,16.19336918,-6.586891961,17.75232975,-1.603814644,258.9823093,24.46917563,29.50537634,22.06182156,0.683333333,13.57238863,21.44901434,6.34046979,194,1837,194,0
4955,0.96,0.639957757,-9.222580645,-26.03311572,15.925,-6.463492063,17.69784946,-1.600908858,262.1350742,24.79032258,29.84301075,22.12322069,0.857526882,13.59937276,21.53620072,6.372958269,168,1987,168,0
4930,2.88,0.650889657,-10.15340502,-26.32515361,15.82750896,-6.422196621,17.67876344,-1.598022273,255.4097862,24.89103943,29.95734767,22.14196109,0.909229391,13.60999744,21.56066308,6.386667947,24,1669,24,0
4766,2.31,0.653577829,-10.96335125,-26.07363031,15.10089606,-6.08733999,17.52643369,-1.586546339,260.1199309,25.71827957,30.85528674,22.30763569,1.361021505,13.69345878,21.7812724,6.484440604,79,1110,79,0
4753,1.36,0.653577829,-10.90501792,-26.01045187,14.99256272,-6.024161546,17.50483871,-1.594879672,263.3158154,25.79175627,30.94507169,22.32119816,1.385573477,13.69872632,21.7922043,6.481464414,271,634,271,0
4685,1.81,0.656266001,-11.28924731,-25.95645801,14.69166667,-5.886834357,17.46666667,-1.594482847,263.2448285,26.05035842,31.22267025,22.37448157,1.513530466,13.72850742,21.86030466,6.511463134,112,467,112,0
4518,6.28,0.672555044,-12.98405018,-26.0969214,13.91353047,-5.527297747,17.29793907,-1.58578469,256.6416603,26.91299283,32.18333333,22.54031618,1.97625448,13.80899258,22.08369176,6.612013569,221,943,221,0
4364,2.31,0.669975678,-13.33960573,-25.68355095,13.22464158,-5.197260625,17.18369176,-1.576907322,265.7218254,27.54973118,32.88539427,22.66311444,2.316487455,13.87369432,22.25788531,6.68265489,502,1729,502,0
4356,3.7,0.669975678,-13.45896057,-25.62046211,13.10528674,-5.134171787,17.16200717,-1.577374552,265.9028162,27.65591398,32.99426523,22.69000896,2.36827957,13.87885305,22.2797491,6.690610599,270,2044,270,0
5659,8.66,0.591161034,-3.634946237,-26.10979263,19.01532258,-8.042857143,18.30430108,-1.630613159,265.1098374,21.47598566,26.2265233,21.50113287,-0.947043011,13.25217614,20.67284946,6.003641833,27,2396,27,0
5526,3.52,0.609959037,-4.885483871,-26.50661802,18.59811828,-7.856349206,18.1983871,-1.624910394,263.843286,22.13987455,26.94749104,21.61855479,-0.547043011,13.31657066,20.86621864,6.079550691,400,1919,400,0
5492,4.39,0.607270865,-5.268189964,-26.3656618,18.46541219,-7.798726318,18.16836918,-1.630267537,262.7693036,22.33037634,27.14623656,21.65336662,-0.435394265,13.33541987,20.91514337,6.095750128,576,1710,576,0
5410,5.76,0.612736815,-5.094713262,-26.45568996,18.30555556,-7.722087814,18.13566308,-1.635336662,265.8789171,22.5672043,27.39946237,21.70398106,-0.291129032,13.35684844,20.98333333,6.125838454,444,1354,444,0
5245,3.55,0.63171403,-7.453763441,-26.81966206,17.77715054,-7.500038402,17.99695341,-1.626548899,254.2435996,23.43503584,28.33261649,21.86168075,0.220340502,13.43156042,21.23100358,6.217946749,404,971,404,0
5120,4.71,0.634491808,-7.669623656,-26.66965566,17.31129032,-7.266698669,17.89086022,-1.618157962,259.3357591,24.02831541,28.98853047,21.97107655,0.574103943,13.49079621,21.39444444,6.291276242,273,409,273,0
5148,1.84,0.631912442,-7.521594982,-26.54804147,17.29265233,-7.228417819,17.91541219,-1.612602407,261.8595942,23.8812724,28.82795699,21.94448925,0.465322581,13.48556708,21.34274194,6.277675371,63,406,63,0
5199,1.35,0.62922427,-7.413709677,-26.45657322,17.3172043,-7.220282898,17.93449821,-1.612800819,261.2724654,23.67724014,28.60752688,21.90440988,0.321057348,13.46682668,21.28010753,6.250742448,373,238,238,0
5272,2.61,0.626446493,-6.817921147,-26.41448413,17.49632617,-7.261527138,17.98611111,-1.610042243,262.6454429,23.28808244,28.18844086,21.83209805,0.084408602,13.43488223,21.15761649,6.210010241,354,243,243,0
5310,3.43,0.626536098,-7.097043011,-26.42256784,17.55053763,-7.269610855,18.01326165,-1.612749616,256.6627304,23.12222222,28.00896057,21.8109959,-0.02437276,13.42427675,21.10851255,6.185567076,331,196,196,0
5351,3.86,0.62624808,-7.491845878,-26.40339222,17.57240143,-7.250435228,18.04050179,-1.621102151,253.1994944,22.9671147,27.84829749,21.77596646,-0.127688172,13.41376088,21.06227599,6.166679468,203,359,203,0
5182,0.71,0.62922427,-7.700448029,-26.25085765,17.03046595,-7.014567332,17.90994624,-1.609824629,261.2992896,23.71818996,28.66191756,21.91761393,0.307616488,13.48611111,21.27464158,6.256208397,66,288,66,0
5105,1.99,0.642645929,-8.628584229,-26.45377624,16.60232975,-6.800819252,17.82302867,-1.604230671,259.5044611,24.12912186,29.12455197,22.00044163,0.517293907,13.53187404,21.37275986,6.302316948,336,779,336,0
5052,2.61,0.631912442,-8.237455197,-26.02443036,16.41012545,-6.704806708,17.79032258,-1.603923451,266.0245328,24.31684588,29.32858423,22.03505504,0.609856631,13.54805428,21.42168459,6.318516385,81,1487,81,0
5036,0.9,0.63717998,-8.819354839,-26.10055044,16.24489247,-6.614260113,17.75492832,-1.601216078,261.7204237,24.42302867,29.44292115,22.06203917,0.656182796,13.56165515,21.43539427,6.332226063,200,1783,200,0
4960,0.67,0.639957757,-9.192831541,-26.04953277,15.9547491,-6.479909114,17.70591398,-1.600908858,261.5881528,24.75483871,29.80752688,22.11777394,0.835663082,13.5938172,21.52517921,6.361936764,103,1893,103,0
4906,5.91,0.645423707,-10.11415771,-26.09808628,15.70008961,-6.361795955,17.64077061,-1.597913466,256.131714,25.04883513,30.12589606,22.17679212,0.990949821,13.62626728,21.59614695,6.402867384,38,1603,38,0
4720,1.9,0.658954173,-11.17473118,-26.13044675,14.88951613,-5.977489759,17.48844086,-1.586437532,261.0240399,25.88422939,31.04032258,22.34244752,1.429121864,13.70954941,21.81675627,6.500640041,298,416,298,0
4686,1.81,0.656266001,-11.28924731,-25.95645801,14.69166667,-5.886834357,17.46666667,-1.594482847,263.2448285,26.05035842,31.22267025,22.37448157,1.513530466,13.72850742,21.86030466,6.511463134,69,411,69,0
4629,5.8,0.661821557,-11.66478495,-26.01865079,14.4827957,-5.782360471,17.42043011,-1.588997696,260.6061892,26.27607527,31.48387097,22.4171403,1.6359319,13.74438044,21.92284946,6.535906298,173,692,173,0
4407,3.3,0.675332821,-13.84560932,-25.96573221,13.46863799,-5.312775218,17.22177419,-1.580081925,257.0077125,27.35645161,32.66227599,22.62841142,2.215681004,13.8437148,22.19793907,6.655433948,583,1428,583,0
4347,3.7,0.669975678,-13.45896057,-25.62046211,13.10528674,-5.134171787,17.16200717,-1.577374552,265.9028162,27.65591398,32.99426523,22.69000896,2.36827957,13.87885305,22.2797491,6.690610599,249,2026,249,0
5730,6.66,0.582827701,-2.788888889,-25.98041475,19.2780466,-8.163479263,18.36971326,-1.638895289,271.2688108,21.10860215,25.82912186,21.42910906,-1.162007168,13.21474654,20.57759857,5.960400666,146,2753,146,0
5566,7.8,0.599027138,-4.21218638,-26.26383129,18.77141577,-7.946895801,18.24193548,-1.630395545,265.8120584,21.90860215,26.68637993,21.58147081,-0.683064516,13.28947773,20.79820789,6.049641577,195,2214,195,0
5484,4.39,0.607270865,-5.268189964,-26.3656618,18.46541219,-7.798726318,18.16836918,-1.630267537,262.7693036,22.33037634,27.14623656,21.65336662,-0.435394265,13.33541987,20.91514337,6.095750128,617,1677,617,0
5280,12.24,0.618093958,-6.484408602,-26.50440348,17.99650538,-7.601446493,18.04874552,-1.621390169,250.459447,23.08682796,27.96532258,21.80019201,0.021684588,13.39950717,21.13306452,6.185458269,405,1142,405,0
5199,4.86,0.634402202,-7.654749104,-26.74927035,17.49283154,-7.346313364,17.95071685,-1.626331285,256.0828213,23.73172043,28.66738351,21.91225678,0.4,13.46938684,21.31272401,6.256009985,415,587,415,0
5115,2.17,0.63717998,-7.793637993,-26.7421275,17.27060932,-7.255837174,17.89345878,-1.617780338,259.3686124,24.09901434,29.05913979,21.98447901,0.614874552,13.49884153,21.41612903,6.299519969,257,317,257,0
5137,1.84,0.631912442,-7.521594982,-26.54804147,17.29265233,-7.228417819,17.91541219,-1.612602407,261.8595942,23.8812724,28.82795699,21.94448925,0.465322581,13.48556708,21.34274194,6.277675371,91,315,91,0
5184,1.87,0.62922427,-7.440860215,-26.44562212,17.29005376,-7.209331797,17.93700717,-1.623553507,261.875032,23.74256272,28.68369176,21.92316948,0.367293907,13.4749616,21.29901434,6.247855863,320,216,216,0
5234,3.07,0.629134665,-7.028763441,-26.45650282,17.3688172,-7.220212494,17.95349462,-1.626529698,263.1349142,23.54390681,28.47419355,21.88826805,0.242204301,13.45880056,21.23924731,6.23156682,449,215,215,0
5333,3.26,0.623559908,-7.050896057,-26.35853815,17.59668459,-7.288914491,18.02419355,-1.615905018,255.8505888,23.04327957,27.92455197,21.79492448,-0.070698925,13.41365207,21.08673835,6.177233743,266,128,128,0
5332,3.86,0.62624808,-7.491845878,-26.40339222,17.57240143,-7.250435228,18.04050179,-1.621102151,253.1994944,22.9671147,27.84829749,21.77596646,-0.127688172,13.41376088,21.06227599,6.166679468,265,360,265,0
5183,1.35,0.626446493,-7.458602151,-26.15668203,17.02231183,-7.003725038,17.90448029,-1.612602407,263.8270481,23.70179212,28.64569893,21.92307988,0.2859319,13.48621992,21.26111111,6.25343062,52,258,52,0
5153,1.88,0.634491808,-8.194354839,-26.28876728,16.78655914,-6.885810292,17.86129032,-1.601740911,259.5738927,23.90035842,28.86594982,21.95491552,0.394802867,13.51053507,21.31290323,6.280561956,225,430,225,0
5064,1.99,0.637378392,-8.425896057,-26.1828341,16.38835125,-6.696543779,17.78476703,-1.609479007,264.7527266,24.34677419,29.35851255,22.03772401,0.628853047,13.55360983,21.42446237,6.321294163,160,1372,160,0
5051,1.46,0.63717998,-8.711021505,-26.15537634,16.35322581,-6.669086022,17.78476703,-1.609479007,262.9896761,24.33306452,29.3530466,22.04070021,0.612544803,13.55074245,21.42168459,6.318516385,158,1624,158,0
4957,1.5,0.639957757,-9.227956989,-26.03013953,15.91962366,-6.460515873,17.69784946,-1.600908858,261.7637737,24.80663082,29.85663082,22.12580005,0.865681004,13.59917435,21.54435484,6.375736047,166,1983,166,0
4826,5.75,0.648201485,-10.53091398,-26.03045315,15.36666667,-6.210829493,17.58100358,-1.589541731,257.5029954,25.41075269,30.52598566,22.24612775,1.192293907,13.66100871,21.69955197,6.440821813,119,1337,119,0
4759,2.31,0.653577829,-10.96335125,-26.07363031,15.10089606,-6.08733999,17.52643369,-1.586546339,260.1199309,25.71827957,30.85528674,22.30763569,1.361021505,13.69345878,21.7812724,6.484440604,135,1057,135,0
4740,1.06,0.653577829,-10.88333333,-26.02686892,15.01424731,-6.040578597,17.51021505,-1.594879672,263.0970238,25.79713262,30.94238351,22.32110855,1.396415771,13.7015041,21.79489247,6.484152586,84,740,84,0
4699,2.38,0.656266001,-11.33396057,-26.01694828,14.81362007,-5.947324629,17.47750896,-1.594393241,260.9026882,25.97679212,31.14910394,22.35563236,1.483512545,13.71777394,21.84112903,6.506195597,61,337,61,0
4683,1.81,0.656266001,-11.28924731,-25.95645801,14.69166667,-5.886834357,17.46666667,-1.594482847,263.2448285,26.05035842,31.22267025,22.37448157,1.513530466,13.72850742,21.86030466,6.511463134,136,418,136,0
4450,2.74,0.672555044,-13.16039427,-26.01999488,13.73718638,-5.450371224,17.25734767,-1.574833589,259.9186188,27.12517921,32.41182796,22.58019713,2.095967742,13.83052995,22.14354839,6.639144905,401,1124,401,0
4402,4.07,0.675332821,-13.94318996,-25.91897081,13.37105735,-5.266013825,17.21908602,-1.593810804,257.690009,27.42455197,32.74928315,22.64448285,2.256541219,13.85722606,22.22795699,6.663479263,566,1463,566,0
4324,4.27,0.675332821,-14.50582437,-25.72950589,12.97508961,-5.076548899,17.14820789,-1.587730415,261.8746736,27.78655914,33.14928315,22.72226063,2.438888889,13.89494368,22.32043011,6.707098054,95,2151,95,0
5706,8.05,0.585605479,-2.991397849,-26.01994368,19.15887097,-8.119674859,18.34247312,-1.630830773,270.23702,21.29910394,26.03870968,21.47456477,-1.045071685,13.23052995,20.62930108,5.981778034,63,2601,63,0
5480,4.39,0.607270865,-5.268189964,-26.3656618,18.46541219,-7.798726318,18.16836918,-1.630267537,262.7693036,22.33037634,27.14623656,21.65336662,-0.435394265,13.33541987,20.91514337,6.095750128,608,1704,608,0
5356,10.46,0.618202765,-6.05125448,-26.50422427,18.01299283,-7.601267281,18.05143369,-1.621102151,257.6064644,23.05421147,27.92455197,21.79234511,-8.96E-05,13.40239375,21.11944444,6.180190732,450,1227,450,0
5202,2.92,0.63717998,-7.509050179,-26.86285842,17.55519713,-7.3765681,17.95896057,-1.615687404,256.994374,23.61200717,28.53682796,21.89658218,0.323835125,13.45867256,21.27464158,6.250652842,457,607,457,0
5126,2.59,0.626446493,-7.25062724,-26.35947261,17.23028674,-7.206515617,17.89901434,-1.617959549,264.5905338,23.9874552,28.94229391,21.96860599,0.530645161,13.49350358,21.3780466,6.288607271,141,227,141,0
5192,2.27,0.626446493,-7.177240143,-26.35404506,17.30367384,-7.20108807,17.93163082,-1.618177163,262.9409882,23.72078853,28.65645161,21.91503456,0.353763441,13.47218382,21.29363799,6.253232207,382,179,179,0
5246,3.87,0.626446493,-6.883064516,-26.39238351,17.4311828,-7.239426523,17.97795699,-1.621172555,264.3092038,23.40797491,28.3218638,21.86168075,0.160573477,13.44559652,21.1983871,6.218055556,450,183,183,0
5317,3.72,0.623559908,-7.067293907,-26.35862775,17.58028674,-7.289004096,18.00528674,-1.607750896,255.803245,23.08413979,27.97634409,21.80277138,-0.043369176,13.42725294,21.09775986,6.188255248,373,185,185,0
